Total_MET,Avg_METs,TrackerDistance,TotalDistance,DistancePerStep,StepsbyDistance,TotalActiveDistance,TotalSteps,TotalActiveMinutes,AverageActiveMinutes,ActiveRatio,DistanceIntensity,InactiveRatio,SedentaryMinutes,SedentaryRatio,ActivityRank,LightlyActiveMinutes,VeryActiveMinutes,LightActiveDistance,LightlyActiveRatio,ActiveGroup,AveragePace,VeryActiveRatio,VeryActiveDistance,ActiveDistanceRatio,FairlyActiveMinutes,FairlyActiveRatio,TotalUsageMinutes,ModeratelyActiveDistance,Calories
-0.10691913501121897,-0.18127695641563032,-0.11099427417895011,-0.11435330144269146,0.1608745477610618,0.37835325784187224,-0.10421750130049208,-0.05126627699181408,0.8844773701635397,0.88447737016354,0.8844773701635397,-0.4470183505993465,0.38452158441398726,0.3845215844139864,-0.28327337538997127,0.16511069103182596,1.3241631967988285,-0.651610630373,0.8624488559588122,0.6283840679178638,-0.4565149062570064,-0.5158132535282304,-0.6138597184318453,-0.578092069304267,0.3126169731755573,-0.680624295635852,-0.6520064087776453,0.8319106717188457,-0.6396161924897081,1908
-0.05209120131757188,-0.12134225105324306,0.07765325553114111,0.07342767450748648,0.3854352967793458,0.1542560788263092,0.08837819672437186,0.055748973680173335,-0.3910802801749357,-0.39108028017493535,-0.39108028017493546,0.22440752381644938,0.8949719795359444,0.8949719795359438,0.6496235706165839,-0.6453345963204704,-0.5320999247577916,0.2337875664971339,-0.33498714230877885,-0.7351491459973675,0.22238151869153186,0.7592435034443089,0.050526740617013455,0.25843614942703813,0.32640934234384805,0.10810957806078192,-0.06227239479073079,0.8319106717188457,0.3552441779814192,2902
-1.3588236210161608,-1.5497860621901343,-1.3779914285306176,-1.3755304954185719,0.367100407400008,0.17149384093618425,-1.3586234970157078,-1.471455940000607,-1.7908805587931327,-1.7908805587931325,-1.7908805587931322,-0.9813524382282333,1.0408149495707895,1.0408149495707888,1.6664770957598218,0.9755559783841223,-1.673701744515113,-0.651610630373,-1.5868521856579187,-1.5659452671526763,-1.1354113312055447,-0.9658977324044656,-0.6138597184318453,-0.578092069304267,0.3264094141005365,-0.680624295635852,-0.6520064087776453,0.3651582538078943,-0.6396161924897081,2100
-1.413216412378906,-1.6092450952877402,-1.4060336193447485,-1.40344387423117,-3.195065038618451,-3.1947557032508516,-1.3864991859772096,-1.5010310638226836,-1.89027466141691,-1.8902746614169097,-1.8902746614169095,-0.9932265291359208,1.4949169244520113,1.4949169244520106,1.7460803707931198,1.5158528366189865,-1.7850775318085101,-0.651610630373,-1.6412810980215449,-1.6555340653901487,-1.1354113312055447,-1.6538120189728303,-0.6138597184318453,-0.578092069304267,-3.1768738692221112,-0.680624295635852,-0.6520064087776453,0.8319106717188457,-0.6396161924897081,1496
-0.24116054409447393,-0.32802185010052237,-0.39906402249772394,-0.40109979933827383,0.05626389296665562,0.49331710060798717,-0.3855085193973398,-0.33748342924362046,-0.010069553450456006,-0.010069553450455652,-0.010069553450455938,-0.5668387118112542,-0.8518290479268581,-0.8518290479268585,-0.3187419800771246,0.9755559783841223,0.3217811111582537,-0.651610630373,0.3132116983117643,0.6683018937579784,-0.4565149062570064,-0.34795948578687635,-0.6138597184318453,-0.578092069304267,0.3264094141005365,-0.680624295635852,-0.6520064087776453,-0.964152632402495,-0.6396161924897081,1861
0.3884904087206636,0.36027591703736694,0.35807514088001857,0.35256143994573236,0.05979155205341025,0.4893199157315684,0.3671350202561883,0.535177296690677,0.6691234811453556,0.6691234811453558,0.6691234811453554,-0.0778420891728877,-0.8916044033909066,-0.8916044033909072,-0.873420500656131,-0.10503773808560618,0.8508161008018904,-0.6220973571439956,1.0455278691839975,1.0540409742734713,0.9012779436400702,0.026811790852873316,-0.5828679302546389,-0.5524091849642278,0.3264092669967386,0.502476514909099,0.5859192182502801,-0.7027712783723623,0.9300523861747865,2133
0.019272140950349723,-0.04333199962918373,0.4014130918225901,0.3957003177046055,0.2602675998019645,0.27557235594871754,0.4102157387772122,0.46415808488108534,-0.2088577586980106,-0.20885775869801027,-0.20885775869801046,0.5115446806461127,0.8220504945185217,0.8220504945185213,0.5163525783299326,-0.6453345963204704,-0.38359887503326195,0.558433572016183,0.03611908036318486,-0.626066488884149,0.9012779436400702,0.9672246616354815,0.29413510893492834,0.57763775606716,0.3264094435521481,-0.13836975746941618,-0.2465642741616416,0.8319106717188457,-0.0316459368075744,2177
-0.8893050459729448,-1.0365356884915975,-1.0185415308576629,-1.0177317333889389,0.10380741119837723,0.4401644069959878,-1.0013078503464095,-1.0597390846880155,-0.9460306864910256,-0.9460306864910254,-0.9460306864910253,-0.8291481832177122,0.762387461322449,0.7623874613224484,1.00006093091804,0.9755559783841223,-0.7270075525212366,-0.651610630373,-0.8891724961774194,-0.8159331186672515,-1.1354113312055447,-0.6532094274619814,-0.6138597184318453,-0.578092069304267,0.3264094141005365,-0.680624295635852,-0.6520064087776453,0.43237060198707133,-0.6396161924897081,1933
0.563200054577801,0.5512583313468779,0.9393132128308364,0.9311295907084606,0.22575662040092304,0.3105827809587792,0.9449220973379602,1.0747287332605335,0.50346664343906,0.5034666434390601,0.5034666434390601,1.0232100176838357,-1.0009866309170403,-1.000986630917041,-0.836914047519687,-0.10503773808560618,0.015497696101411381,0.6174601184741919,0.04601523686338768,0.2958831407541086,1.5801743685886085,0.7351699273674092,0.7911542687370527,0.7757628489936039,0.32640950488834497,1.8827607938782083,2.1758165271432146,-0.9006743035666057,1.6817246280182574,1650
0.3643400093556048,0.3338761063420295,0.10059678366102552,0.0962658113788838,0.11218660281778711,0.43095504060142564,0.11371974965167861,0.21043465419695515,1.2489224131173897,1.24892241311739,1.2489224131173897,-0.23004630477454832,0.23867861437914223,0.2386786143791414,-0.5498153599632729,-0.6453345963204704,1.5190708245622737,-0.5925840839149912,0.7733834474570157,0.7715550553789632,0.22238151869153186,-0.4835822226625318,-0.569567287828588,-0.5377332514461489,0.3323372977189174,0.35458891359098005,0.12201948458017997,0.8319106717188457,0.3884062254701902,1982
